{address space usage: 613294080 bytes/584MB} {rss usage: 176734208 bytes/168MB} [pid: 28080|app: 0|req: 2/2] 182.2.41.143 () {58 vars in 1878 bytes} [Wed Aug  4 14:41:38 2021] GET /a/3pl/dash/kpi/courier/WAX24815 => generated 233 bytes in 556 msecs (HTTP/1.1 200) 3 headers in 218 bytes (0 switches on core 5)
{address space usage: 964022272 bytes/919MB} {rss usage: 282947584 bytes/269MB} [pid: 28128|app: 0|req: 53/438] 112.215.238.27 () {58 vars in 1482 bytes} [Wed Aug  4 14:44:08 2021] GET /a/3pl/dash/kpi/courier/WAX24389 => generated 240 bytes in 358 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 0)
{address space usage: 979214336 bytes/933MB} {rss usage: 404271104 bytes/385MB} [pid: 28136|app: 0|req: 328/439] 115.178.193.235 () {56 vars in 1480 bytes} [Wed Aug  4 14:44:09 2021] GET /a/query/drpGetLogisticRole?login=WAX23268 => generated 1802 bytes in 23 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 0)
{address space usage: 979214336 bytes/933MB} {rss usage: 404271104 bytes/385MB} [pid: 28136|app: 0|req: 329/440] 120.188.35.211 () {66 vars in 1569 bytes} [Wed Aug  4 14:44:09 2021] POST /a/auth => generated 577 bytes in 22 msecs (HTTP/1.1 200) 4 headers in 679 bytes (0 switches on core 5)
{address space usage: 964022272 bytes/919MB} {rss usage: 282955776 bytes/269MB} [pid: 28128|app: 0|req: 54/441] 140.213.9.204 () {50 vars in 1688 bytes} [Wed Aug  4 14:44:09 2021] GET /a/query/drpGetLogisticRole?login=WAX24056 => generated 1791 bytes in 20 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 1)
{address space usage: 964022272 bytes/919MB} {rss usage: 282955776 bytes/269MB} [pid: 28128|app: 0|req: 55/442] 140.213.9.204 () {50 vars in 1661 bytes} [Wed Aug  4 14:44:09 2021] GET /a/query/drpGetJenisPenerima => generated 671 bytes in 14 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 7)
{address space usage: 823451648 bytes/785MB} {rss usage: 218001408 bytes/207MB} [pid: 28096|app: 0|req: 7/443] 115.178.193.67 () {58 vars in 1853 bytes} [Wed Aug  4 14:44:10 2021] GET /a/query/drpGetHub?id=Kcc => generated 576 bytes in 20 msecs (HTTP/1.1 200) 3 headers in 218 bytes (0 switches on core 1)
{address space usage: 979214336 bytes/933MB} {rss usage: 404271104 bytes/385MB} [pid: 28136|app: 0|req: 332/444] 140.213.15.69 () {58 vars in 1565 bytes} [Wed Aug  4 14:44:09 2021] GET /a/3pl/csn/cur/WAX24379?consignmentId=A9nfu6rp&referenceType=64&detail=1 => generated 46878 bytes in 825 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 7)
{address space usage: 979214336 bytes/933MB} {rss usage: 404271104 bytes/385MB} [pid: 28136|app: 0|req: 332/445] 120.188.35.211 () {60 vars in 1884 bytes} [Wed Aug  4 14:44:10 2021] GET /a/3pl/dash/kpi/courier/WAX23202 => generated 244 bytes in 373 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 2)
{address space usage: 814759936 bytes/777MB} {rss usage: 220258304 bytes/210MB} [pid: 28112|app: 0|req: 11/446] 120.188.32.134 () {60 vars in 1902 bytes} [Wed Aug  4 14:44:10 2021] GET /a/query/drpGetLogisticRole?login=WAX22234 => generated 1867 bytes in 22 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 3)
{address space usage: 979214336 bytes/933MB} {rss usage: 404271104 bytes/385MB} [pid: 28136|app: 0|req: 333/447] 120.188.32.134 () {60 vars in 1875 bytes} [Wed Aug  4 14:44:10 2021] GET /a/query/drpGetJenisPenerima => generated 671 bytes in 22 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 4)
{address space usage: 979214336 bytes/933MB} {rss usage: 404271104 bytes/385MB} [pid: 28136|app: 0|req: 333/448] 182.2.164.71 () {48 vars in 1452 bytes} [Wed Aug  4 14:44:09 2021] GET /a/3pl/csn?id=WYBF7BR5&register=0&location=652&latitude=-6.3208656&longitude=106.6724229&reference=TML%2FWAX23265%40652 => generated 53700 bytes in 753 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 1)
{address space usage: 979214336 bytes/933MB} {rss usage: 404271104 bytes/385MB} [pid: 28136|app: 0|req: 334/449] 115.178.193.235 () {56 vars in 1488 bytes} [Wed Aug  4 14:44:10 2021] GET /a/query/drpGetConsignorByLogin?login=WAX23268 => generated 1144 bytes in 38 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 6)
{address space usage: 979214336 bytes/933MB} {rss usage: 404271104 bytes/385MB} [pid: 28136|app: 0|req: 335/450] 115.178.213.170 () {64 vars in 1157 bytes} [Wed Aug  4 14:44:10 2021] POST /a/auth => generated 584 bytes in 25 msecs (HTTP/1.1 200) 4 headers in 686 bytes (0 switches on core 3)
{address space usage: 979214336 bytes/933MB} {rss usage: 404271104 bytes/385MB} [pid: 28136|app: 0|req: 339/451] 114.124.183.45 () {62 vars in 1971 bytes} [Wed Aug  4 14:44:11 2021] GET /a/3pl/csn/cur/WAX23279?consignmentId=PNT6WP9H&referenceType=64&detail=1 => generated 29778 bytes in 872 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 0)
{address space usage: 979214336 bytes/933MB} {rss usage: 404271104 bytes/385MB} [pid: 28136|app: 0|req: 339/452] 115.178.213.170 () {60 vars in 1898 bytes} [Wed Aug  4 14:44:11 2021] GET /a/3pl/dash/kpi/courier/WAX24381 => generated 241 bytes in 425 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 5)
{address space usage: 979214336 bytes/933MB} {rss usage: 404271104 bytes/385MB} [pid: 28136|app: 0|req: 339/453] 116.206.13.88 () {48 vars in 1859 bytes} [Wed Aug  4 14:44:11 2021] GET /a/3pl/csn?id=EELLU6G8&register=0&location=652&latitude=-6.318758&longitude=106.6683696&reference=TML%2FWAX23266%40652 => generated 14858 bytes in 771 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 7)
{address space usage: 979214336 bytes/933MB} {rss usage: 404271104 bytes/385MB} [pid: 28136|app: 0|req: 339/454] 120.188.2.111 () {50 vars in 1855 bytes} [Wed Aug  4 14:44:11 2021] GET /a/3pl/csn?id=6E8HNMCZ&register=0&location=645&latitude=-6.1106626&longitude=106.8943664&reference=TML%2FWAX23856%40645 => generated 46991 bytes in 744 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 2)
{address space usage: 964911104 bytes/920MB} {rss usage: 259710976 bytes/247MB} [pid: 28104|app: 0|req: 12/455] 120.188.4.123 () {60 vars in 1954 bytes} [Wed Aug  4 14:44:12 2021] GET /a/3pl/csn/cur/WAX24050?consignmentId=93p3nzdp&referenceType=64&detail=1 => generated 37898 bytes in 773 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 5)
{address space usage: 979214336 bytes/933MB} {rss usage: 404549632 bytes/385MB} [pid: 28136|app: 0|req: 340/456] 112.215.151.83 () {64 vars in 1999 bytes} [Wed Aug  4 14:44:13 2021] POST /a/3pl/trn/ldl => generated 710 bytes in 120 msecs (HTTP/1.1 200) 3 headers in 220 bytes (0 switches on core 4)
{address space usage: 962736128 bytes/918MB} {rss usage: 264581120 bytes/252MB} [pid: 28120|app: 0|req: 24/457] 116.206.13.84 () {64 vars in 1158 bytes} [Wed Aug  4 14:44:13 2021] POST /a/auth => generated 573 bytes in 26 msecs (HTTP/1.1 200) 4 headers in 675 bytes (0 switches on core 5)
{address space usage: 964022272 bytes/919MB} {rss usage: 283021312 bytes/269MB} [pid: 28128|app: 0|req: 58/458] 114.4.212.7 () {54 vars in 1757 bytes} [Wed Aug  4 14:44:14 2021] GET /a/query/drpGetJenisPenerima => generated 671 bytes in 13 msecs (HTTP/1.1 200) 3 headers in 218 bytes (0 switches on core 7)
{address space usage: 979214336 bytes/933MB} {rss usage: 404549632 bytes/385MB} [pid: 28136|app: 0|req: 342/459] 114.4.212.7 () {54 vars in 1784 bytes} [Wed Aug  4 14:44:14 2021] GET /a/query/drpGetLogisticRole?login=WAX23549 => generated 1802 bytes in 19 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 0)
{address space usage: 964022272 bytes/919MB} {rss usage: 283598848 bytes/270MB} [pid: 28128|app: 0|req: 58/460] 116.206.29.4 () {60 vars in 2074 bytes} [Wed Aug  4 14:44:13 2021] GET /a/3pl/csn?id=EWB41JBX&register=0&location=652&latitude=-6.3200995&longitude=106.6702192&reference=TML%2FWAX23269%40652 => generated 78243 bytes in 748 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 4)
{address space usage: 979214336 bytes/933MB} {rss usage: 404549632 bytes/385MB} [pid: 28136|app: 0|req: 342/461] 114.79.6.108 () {60 vars in 2061 bytes} [Wed Aug  4 14:44:13 2021] GET /a/3pl/csn?id=KZBY11KK&register=0&location=632&latitude=-6.3341071&longitude=106.8818205&reference=TML%2FWAX23540%40632 => generated 43679 bytes in 748 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 6)
{address space usage: 964022272 bytes/919MB} {rss usage: 283791360 bytes/270MB} [pid: 28128|app: 0|req: 59/462] 182.0.147.148 () {60 vars in 1899 bytes} [Wed Aug  4 14:44:14 2021] GET /a/3pl/dash/kpi/courier/WAX23542 => generated 240 bytes in 427 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 6)
{address space usage: 823504896 bytes/785MB} {rss usage: 228917248 bytes/218MB} [pid: 28112|app: 0|req: 12/463] 116.206.29.95 () {58 vars in 1523 bytes} [Wed Aug  4 14:44:14 2021] GET /a/query/drpGetEmpByEmpId?empcd=69210126&coycd=WAX => generated 851 bytes in 152 msecs (HTTP/1.1 200) 3 headers in 220 bytes (0 switches on core 0)
{address space usage: 964022272 bytes/919MB} {rss usage: 283791360 bytes/270MB} [pid: 28128|app: 0|req: 59/464] 116.206.13.84 () {60 vars in 1877 bytes} [Wed Aug  4 14:44:14 2021] GET /a/3pl/dash/kpi/courier/WAX24380 => generated 240 bytes in 356 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 0)
{address space usage: 823504896 bytes/785MB} {rss usage: 229101568 bytes/218MB} [pid: 28112|app: 0|req: 13/465] 112.215.238.27 () {58 vars in 1501 bytes} [Wed Aug  4 14:44:15 2021] GET /a/query/drpGetLogisticRole?login=WAX24389 => generated 1805 bytes in 21 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 1)
{address space usage: 962600960 bytes/918MB} {rss usage: 249679872 bytes/238MB} [pid: 28080|app: 0|req: 9/466] 115.178.213.170 () {60 vars in 1924 bytes} [Wed Aug  4 14:44:15 2021] GET /a/query/drpGetLogisticRole?login=WAX24381 => generated 1804 bytes in 149 msecs (HTTP/1.1 200) 3 headers in 220 bytes (0 switches on core 1)
{address space usage: 890613760 bytes/849MB} {rss usage: 238092288 bytes/227MB} [pid: 28112|app: 0|req: 14/467] 112.215.238.27 () {58 vars in 1474 bytes} [Wed Aug  4 14:44:15 2021] GET /a/query/drpGetJenisPenerima => generated 673 bytes in 151 msecs (HTTP/1.1 200) 3 headers in 220 bytes (0 switches on core 7)
{address space usage: 979214336 bytes/933MB} {rss usage: 404549632 bytes/385MB} [pid: 28136|app: 0|req: 343/468] 115.178.213.170 () {60 vars in 1897 bytes} [Wed Aug  4 14:44:16 2021] GET /a/query/drpGetJenisPenerima => generated 671 bytes in 17 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 2)
{address space usage: 979214336 bytes/933MB} {rss usage: 404549632 bytes/385MB} [pid: 28136|app: 0|req: 344/469] 114.4.213.223 () {58 vars in 1415 bytes} [Wed Aug  4 14:44:17 2021] GET /a/query/dcafGetAppMenu => generated 9513 bytes in 14 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 1)
{address space usage: 964022272 bytes/919MB} {rss usage: 284057600 bytes/270MB} [pid: 28128|app: 0|req: 60/470] 182.2.164.71 () {48 vars in 1452 bytes} [Wed Aug  4 14:44:17 2021] GET /a/3pl/csn?id=CKAGX9Y5&register=0&location=652&latitude=-6.3208656&longitude=106.6724229&reference=TML%2FWAX23265%40652 => generated 38071 bytes in 727 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 5)
{address space usage: 979214336 bytes/933MB} {rss usage: 404549632 bytes/385MB} [pid: 28136|app: 0|req: 345/471] 115.178.193.235 () {56 vars in 1446 bytes} [Wed Aug  4 14:44:17 2021] GET /a/query/drpGetHub?id=662 => generated 576 bytes in 15 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 4)
{address space usage: 823451648 bytes/785MB} {rss usage: 218157056 bytes/208MB} [pid: 28096|app: 0|req: 8/472] 140.213.7.188 () {58 vars in 1417 bytes} [Wed Aug  4 14:44:18 2021] GET /a/query/dcafGetAppMenu => generated 9513 bytes in 16 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 7)
{address space usage: 979214336 bytes/933MB} {rss usage: 404549632 bytes/385MB} [pid: 28136|app: 0|req: 346/473] 115.178.193.235 () {56 vars in 1446 bytes} [Wed Aug  4 14:44:19 2021] GET /a/query/drpGetHub?id=652 => generated 573 bytes in 16 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 6)
{address space usage: 962736128 bytes/918MB} {rss usage: 265388032 bytes/253MB} [pid: 28120|app: 0|req: 25/474] 114.79.6.108 () {60 vars in 2061 bytes} [Wed Aug  4 14:44:18 2021] GET /a/3pl/csn?id=3XL5E74F&register=0&location=632&latitude=-6.3341071&longitude=106.8818205&reference=TML%2FWAX23540%40632 => generated 78302 bytes in 723 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 7)
{address space usage: 979214336 bytes/933MB} {rss usage: 404549632 bytes/385MB} [pid: 28136|app: 0|req: 348/475] 116.206.13.84 () {60 vars in 1903 bytes} [Wed Aug  4 14:44:19 2021] GET /a/query/drpGetLogisticRole?login=WAX24380 => generated 1794 bytes in 16 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 7)
{address space usage: 979214336 bytes/933MB} {rss usage: 404574208 bytes/385MB} [pid: 28136|app: 0|req: 350/476] 116.206.13.84 () {60 vars in 1876 bytes} [Wed Aug  4 14:44:19 2021] GET /a/query/drpGetJenisPenerima => generated 671 bytes in 15 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 0)
{address space usage: 979214336 bytes/933MB} {rss usage: 404574208 bytes/385MB} [pid: 28136|app: 0|req: 350/477] 120.188.94.254 () {66 vars in 2020 bytes} [Wed Aug  4 14:44:19 2021] POST /a/3pl/trn/ldl => generated 757 bytes in 93 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 2)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 351/478] 114.4.213.223 () {58 vars in 1488 bytes} [Wed Aug  4 14:44:19 2021] GET /a/query/drpGetLogisticRole?login=WAX24521 => generated 1791 bytes in 18 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 1)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 351/479] 116.206.29.103 () {58 vars in 1444 bytes} [Wed Aug  4 14:44:19 2021] GET /a/3pl/dash/kpi/courier/WAX23496 => generated 241 bytes in 351 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 5)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 352/480] 114.124.140.154 () {64 vars in 1161 bytes} [Wed Aug  4 14:44:20 2021] POST /a/auth => generated 575 bytes in 24 msecs (HTTP/1.1 200) 4 headers in 677 bytes (0 switches on core 4)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 354/481] 182.0.141.141 () {60 vars in 1904 bytes} [Wed Aug  4 14:44:20 2021] GET /a/query/drpGetLogisticRole?login=WAX22057 => generated 1873 bytes in 20 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 6)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 354/482] 182.0.141.141 () {60 vars in 1912 bytes} [Wed Aug  4 14:44:20 2021] GET /a/query/drpGetConsignorByLogin?login=WAX22057 => generated 1144 bytes in 31 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 3)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 355/483] 114.124.140.154 () {60 vars in 1884 bytes} [Wed Aug  4 14:44:20 2021] GET /a/3pl/dash/kpi/courier/WAX23504 => generated 240 bytes in 357 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 7)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 356/484] 112.215.244.167 () {60 vars in 1909 bytes} [Wed Aug  4 14:44:21 2021] GET /a/query/drpGetLogisticRole?login=WAX23326 => generated 1797 bytes in 20 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 0)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 357/485] 112.215.244.167 () {60 vars in 1882 bytes} [Wed Aug  4 14:44:21 2021] GET /a/query/drpGetJenisPenerima => generated 671 bytes in 15 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 2)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 360/486] 182.0.141.141 () {60 vars in 1885 bytes} [Wed Aug  4 14:44:21 2021] GET /a/3pl/dash/kpi/courier/WAX22057 => generated 236 bytes in 369 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 1)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 360/487] 120.188.94.254 () {60 vars in 1895 bytes} [Wed Aug  4 14:44:21 2021] GET /a/3pl/dash/kpi/courier/WAX24904 => generated 240 bytes in 409 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 4)
{address space usage: 890560512 bytes/849MB} {rss usage: 231927808 bytes/221MB} [pid: 28096|app: 0|req: 10/488] 114.4.213.223 () {58 vars in 1469 bytes} [Wed Aug  4 14:44:22 2021] GET /a/3pl/dash/kpi/courier/WAX24521 => generated 243 bytes in 397 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 2)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 360/489] 140.213.9.204 () {50 vars in 1748 bytes} [Wed Aug  4 14:44:21 2021] GET /a/3pl/csn/cur/WAX24056?consignmentId=5npcdlky&referenceType=64&detail=1 => generated 39456 bytes in 907 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 5)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 361/490] 115.178.193.67 () {58 vars in 1903 bytes} [Wed Aug  4 14:44:22 2021] GET /a/query/drpGetEmpByEmpId?empcd=69210132&coycd=WAX => generated 857 bytes in 20 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 6)
{address space usage: 890560512 bytes/849MB} {rss usage: 232476672 bytes/221MB} [pid: 28096|app: 0|req: 10/491] 182.2.164.71 () {48 vars in 1452 bytes} [Wed Aug  4 14:44:22 2021] GET /a/3pl/csn?id=TLHT8W3J&register=0&location=652&latitude=-6.3208656&longitude=106.6724229&reference=TML%2FWAX23265%40652 => generated 63620 bytes in 890 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 3)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 362/492] 140.213.7.188 () {58 vars in 1471 bytes} [Wed Aug  4 14:44:22 2021] GET /a/3pl/dash/kpi/courier/WAX23331 => generated 242 bytes in 361 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 0)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 365/493] 180.252.117.33 () {60 vars in 1908 bytes} [Wed Aug  4 14:44:23 2021] GET /a/query/drpGetLogisticRole?login=WAX22233 => generated 1872 bytes in 22 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 4)
{address space usage: 957669376 bytes/913MB} {rss usage: 245903360 bytes/234MB} [pid: 28096|app: 0|req: 11/494] 114.124.195.186 () {60 vars in 1905 bytes} [Wed Aug  4 14:44:23 2021] GET /a/3pl/dash/kpi/courier/WAX23206 => generated 240 bytes in 615 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 4)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 367/495] 116.206.29.4 () {60 vars in 2074 bytes} [Wed Aug  4 14:44:23 2021] GET /a/3pl/csn?id=99RDWU9R&register=0&location=652&latitude=-6.3200995&longitude=106.6702192&reference=TML%2FWAX23269%40652 => generated 240 bytes in 328 msecs (HTTP/1.1 400) 2 headers in 174 bytes (0 switches on core 5)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 370/496] 116.206.29.4 () {60 vars in 2074 bytes} [Wed Aug  4 14:44:24 2021] GET /a/3pl/csn?id=99RDWU9R&register=0&location=652&latitude=-6.3200995&longitude=106.6702192&reference=TML%2FWAX23269%40652 => generated 239 bytes in 65 msecs (HTTP/1.1 400) 2 headers in 172 bytes (0 switches on core 0)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 370/497] 114.79.6.108 () {60 vars in 2061 bytes} [Wed Aug  4 14:44:23 2021] GET /a/3pl/csn?id=DJHGJX12&register=0&location=632&latitude=-6.3341071&longitude=106.8818205&reference=TML%2FWAX23540%40632 => generated 42128 bytes in 767 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 1)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 370/498] 180.252.117.33 () {60 vars in 1896 bytes} [Wed Aug  4 14:44:23 2021] GET /a/3pl/csn?id=U371120707073&detail=1 => generated 27903 bytes in 768 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 7)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 370/499] 114.79.6.21 () {54 vars in 1712 bytes} [Wed Aug  4 14:44:23 2021] GET /a/3pl/csn?id=G128BGKC&detail=1 => generated 25892 bytes in 757 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 6)
{address space usage: 890613760 bytes/849MB} {rss usage: 238620672 bytes/227MB} [pid: 28112|app: 0|req: 15/500] 115.178.193.235 () {56 vars in 1496 bytes} [Wed Aug  4 14:44:24 2021] GET /a/query/drpGetEmpByEmpId?empcd=55200910&coycd=WAX => generated 867 bytes in 28 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 5)
{address space usage: 979214336 bytes/933MB} {rss usage: 404668416 bytes/385MB} [pid: 28136|app: 0|req: 370/501] 120.188.4.83 () {60 vars in 1945 bytes} [Wed Aug  4 14:44:24 2021] GET /a/3pl/csn/cur/WAX24045?consignmentId=96DB3BJ4&referenceType=64&detail=1 => generated 45918 bytes in 778 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 3)
{address space usage: 979214336 bytes/933MB} {rss usage: 404680704 bytes/385MB} [pid: 28136|app: 0|req: 370/502] 182.0.200.42 () {60 vars in 1883 bytes} [Wed Aug  4 14:44:23 2021] GET /a/3pl/dash/mon/lm/*?uid=WAX24060&day=7 => generated 423829 bytes in 1751 msecs (HTTP/1.1 200) 3 headers in 223 bytes (0 switches on core 2)
{address space usage: 979214336 bytes/933MB} {rss usage: 404680704 bytes/385MB} [pid: 28136|app: 0|req: 371/503] 223.255.230.8 () {60 vars in 1048 bytes} [Wed Aug  4 14:44:25 2021] POST /a/auth => generated 584 bytes in 20 msecs (HTTP/1.1 200) 4 headers in 686 bytes (0 switches on core 4)
{address space usage: 964911104 bytes/920MB} {rss usage: 260247552 bytes/248MB} [pid: 28104|app: 0|req: 14/504] 116.206.29.103 () {58 vars in 1499 bytes} [Wed Aug  4 14:44:25 2021] GET /a/query/drpGetLogisticRole?login=WAX23496 => generated 1802 bytes in 28 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 7)
{address space usage: 979214336 bytes/933MB} {rss usage: 404680704 bytes/385MB} [pid: 28136|app: 0|req: 373/505] 116.206.29.103 () {58 vars in 1472 bytes} [Wed Aug  4 14:44:25 2021] GET /a/query/drpGetJenisPenerima => generated 671 bytes in 15 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 1)
{address space usage: 962736128 bytes/918MB} {rss usage: 265424896 bytes/253MB} [pid: 28120|app: 0|req: 26/506] 182.2.169.72 () {62 vars in 1115 bytes} [Wed Aug  4 14:44:25 2021] POST /a/auth => generated 576 bytes in 21 msecs (HTTP/1.1 200) 4 headers in 678 bytes (0 switches on core 5)
{address space usage: 979214336 bytes/933MB} {rss usage: 404680704 bytes/385MB} [pid: 28136|app: 0|req: 374/507] 114.124.140.154 () {60 vars in 1910 bytes} [Wed Aug  4 14:44:25 2021] GET /a/query/drpGetLogisticRole?login=WAX23504 => generated 1797 bytes in 24 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 0)
{address space usage: 979214336 bytes/933MB} {rss usage: 404680704 bytes/385MB} [pid: 28136|app: 0|req: 374/508] 114.124.140.154 () {60 vars in 1883 bytes} [Wed Aug  4 14:44:25 2021] GET /a/query/drpGetJenisPenerima => generated 671 bytes in 16 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 3)
{address space usage: 964911104 bytes/920MB} {rss usage: 260628480 bytes/248MB} [pid: 28104|app: 0|req: 14/509] 115.178.213.170 () {60 vars in 1984 bytes} [Wed Aug  4 14:44:24 2021] GET /a/3pl/csn/cur/WAX24381?consignmentId=Npewk2g9&referenceType=64&detail=1 => generated 43090 bytes in 797 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 1)
{address space usage: 957669376 bytes/913MB} {rss usage: 251076608 bytes/239MB} [pid: 28096|app: 0|req: 13/510] 182.2.134.124 () {56 vars in 1469 bytes} [Wed Aug  4 14:44:25 2021] GET /a/3pl/dash/kpi/courier/WAX23255 => generated 242 bytes in 392 msecs (HTTP/1.1 200) 3 headers in 221 bytes (0 switches on core 1)
{address space usage: 890613760 bytes/849MB} {rss usage: 238792704 bytes/227MB} [pid: 28112|app: 0|req: 16/511] 114.4.213.223 () {58 vars in 1461 bytes} [Wed Aug  4 14:44:25 2021] GET /a/query/drpGetJenisPenerima => generated 671 bytes in 13 msecs (HTTP/1.1 200) 3 headers in 218 bytes (0 switches on core 6)
{address space usage: 979214336 bytes/933MB} {rss usage: 404680704 bytes/385MB} [pid: 28136|app: 0|req: 377/512] 114.4.213.223 () {58 vars in 1488 bytes} [Wed Aug  4 14:44:25 2021] GET /a/query/drpGetLogisticRole?login=WAX24521 => generated 1791 bytes in 19 msecs (HTTP/1.1 200) 3 headers in 219 bytes (0 switches on core 7)
